id,BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A 1 PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
4041,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010003,UnitedHealthcare Compass Gold ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Gold,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010021,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010003-02,Zero Cost Sharing Plan Variation,100%,,0,1,0,100%,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,0,0,200,0,0,0,40
4042,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010003,UnitedHealthcare Compass Gold ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Gold,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010021,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010003-03,Limited Cost Sharing Plan Variation,81%,,0,1,0,100%,,,,,,,,,,,,,,,,,,4000,$4000 per person | $8000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,600,$600 per person | $1200 per group,20%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,600,1500,0,200,600,1200,0,40
4043,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-00,Standard Silver Off Exchange Plan,71%,,0,1,0,100%,,,,,,,,,,,,,,,,,,5500,$5500 per person | $11000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,$2000 per person | $4000 per group,30%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,2000,1500,0,200,1000,1000,0,40
4044,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-01,Standard Silver On Exchange Plan,71%,,0,1,0,100%,,,,,,,,,,,,,,,,,,5500,$5500 per person | $11000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,$2000 per person | $4000 per group,30%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,2000,1500,0,200,1000,1000,0,40
4045,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-02,Zero Cost Sharing Plan Variation,100%,,0,1,0,100%,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,0,0,200,0,0,0,40
4046,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-03,Limited Cost Sharing Plan Variation,71%,,0,1,0,100%,,,,,,,,,,,,,,,,,,5500,$5500 per person | $11000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,2000,$2000 per person | $4000 per group,30%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,2000,1500,0,200,1000,1000,0,40
4047,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-04,73% AV Level Silver Plan,74%,,0,1,0,100%,,,,,,,,,,,,,,,,,,5450,$5450 per person | $10900 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,1500,$1500 per person | $3000 per group,25%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,1500,1700,0,200,1000,1000,0,40
4048,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-05,87% AV Level Silver Plan,88%,,0,1,0,100%,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,250,$250 per person | $500 per group,10%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,200,700,0,200,200,1100,0,40
4049,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010005,UnitedHealthcare Compass Silver ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Silver,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010023,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010005-06,94% AV Level Silver Plan,94%,,0,1,0,100%,,,,,,,,,,,,,,,,,,1000,$1000 per person | $2000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,5%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,200,0,200,0,800,0,40
4050,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010013,UnitedHealthcare Compass Bronze ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF004,0,HMO,Bronze,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010025,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010013-00,Standard Bronze Off Exchange Plan,62%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,3500,$3500 per person | $7000 per group,50%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,3500,20,1400,200,3500,400,50,40
4051,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010013,UnitedHealthcare Compass Bronze ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF004,0,HMO,Bronze,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010025,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010013-01,Standard Bronze On Exchange Plan,62%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,3500,$3500 per person | $7000 per group,50%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,3500,20,1400,200,3500,400,50,40
4052,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010013,UnitedHealthcare Compass Bronze ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF004,0,HMO,Bronze,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010025,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010013-02,Zero Cost Sharing Plan Variation,100%,,1,1,0,100%,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,0,0,200,0,0,0,40
4053,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010013,UnitedHealthcare Compass Bronze ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF004,0,HMO,Bronze,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,54235NY0010025,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010013-03,Limited Cost Sharing Plan Variation,62%,,1,1,0,100%,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,3500,$3500 per person | $7000 per group,50%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,3500,20,1400,200,3500,400,50,40
4054,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010015,UnitedHealthcare Compass Catastrophic ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF006,0,HMO,Catastrophic,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010015-00,Standard Catastrophic Off Exchange Plan,,,1,1,0,100%,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,6300,0,0,200,5100,0,0,40
4055,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010015,UnitedHealthcare Compass Catastrophic ST INN Pediatric Dental Dep 25,54235NY001,,NYN001,NYS001,NYF006,0,HMO,Catastrophic,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Adult-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010015-01,Standard Catastrophic On Exchange Plan,,,1,1,0,100%,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,6850,$6850 per person | $13700 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,6300,0,0,200,5100,0,0,40
4056,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010019,UnitedHealthcare Compass Platinum ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF002,0,HMO,Platinum,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010019-00,Standard Platinum Off Exchange Plan,89%,,1,1,0,100%,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,10%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,700,0,200,0,1400,0,40
4057,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010019,UnitedHealthcare Compass Platinum ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF002,0,HMO,Platinum,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010019-01,Standard Platinum On Exchange Plan,89%,,1,1,0,100%,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,10%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,700,0,200,0,1400,0,40
4058,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010019,UnitedHealthcare Compass Platinum ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF002,0,HMO,Platinum,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010019-02,Zero Cost Sharing Plan Variation,100%,,1,1,0,100%,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,0,0,200,0,0,0,40
4059,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010019,UnitedHealthcare Compass Platinum ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF002,0,HMO,Platinum,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010019-03,Limited Cost Sharing Plan Variation,89%,,1,1,0,100%,,,,,,,,,,,,,,,,,,2000,$2000 per person | $4000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,10%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,700,0,200,0,1400,0,40
4060,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010021,UnitedHealthcare Compass Gold ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Gold,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010021-00,Standard Gold Off Exchange Plan,81%,,0,1,0,100%,,,,,,,,,,,,,,,,,,4000,$4000 per person | $8000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,600,$600 per person | $1200 per group,20%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,600,1500,0,200,600,1200,0,40
4061,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010021,UnitedHealthcare Compass Gold ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Gold,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010021-01,Standard Gold On Exchange Plan,81%,,0,1,0,100%,,,,,,,,,,,,,,,,,,4000,$4000 per person | $8000 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,600,$600 per person | $1200 per group,20%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,600,1500,0,200,600,1200,0,40
4062,2016,NY,UnitedHealthcare of New York  Inc.,54235,SERFF,1,2016-02-23,Benefits_Package_3,Individual,0,06-1172891,54235NY0010021,UnitedHealthcare Compass Gold ST INN Pediatric Dental Child Only,54235NY001,,NYN001,NYS001,NYF003,0,HMO,Gold,1,Both,0,1,All  except OBGYN and as state mandated.,,,,,Allows Child-Only,,0,Heart Disease  Diabetes  Pregnancy,,,,,,,2016-01-01,,1,Emergency Only,1,Emergency Services Only,0,,https://exchange.uhone.com/payment/dcd04de5-660e-4e36-9255-581f0a3cb143,,http://www.uhc.com/xny,54235NY0010021-02,Zero Cost Sharing Plan Variation,100%,,0,1,0,100%,,,,,,,,,,,,,,,,,,0,$0 per person | $0 per group,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,0,$0 per person | $0 per group,0%,,,,,per person not applicable | per group not applicable,,per person not applicable | per group not applicable,,,,,,,,,,,0,0,0,200,0,0,0,40
