BUSINESS YEAR,STATE CODE,ISSUER NAME,ISSUER ID,SOURCE NAME,VERSION NUMBER,IMPORT DATE,BENEFIT PACKAGE ID,MARKET COVERAGE,DENTAL ONLY PLAN,TIN,STANDARD COMPONENT ID,PLAN MARKETING NAME,HIOS PRODUCT ID,HPID,NETWORK ID,SERVICE AREA ID,FORMULARY ID,IS IT A NEW PLAN,PLAN TYPE,METAL LEVEL,UNIQUE PLAN DESIGN,QHP NONQHP TYPE ID,IS NOTICE REQUIRED FOR PREGNACY,IS REFERRAL REQUIRED FOR SPECIALIST,SPECIALIST REQUIRING REFERRAL,PLAN LEVEL EXCLUSIONS,IS HSA ELIGIBLE,HSA OR HRA EMPLOYER CONTRIBUTION,HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT,CHILD ONLY OFFERING,CHILD ONLY PLAN ID,WELLNESS PROGRAM OFFERED,DISEASE MANAGEMENT PROGRAMS OFFERED,EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY,IS GUARANTEED RATE?,SPECIALITY DRUG MAXIMUM COINSURANCE,INPATIENT COPAYMENT MAXIMUM DAYS,BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS,BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS,PLAN EFFECTIVE DATE,PLAN EXPIRATION DATE,OUT OF COUNTRY COVERAGE,OUT OF COUNTRY COVERAGE DESCRIPTION,OUT OF SERVICE AREA COVERAGE,OUT OF SERVICE AREA COVERAGE DESCRIPTION,NATIONAL NETWORK,URL FOR SUMMARY OF BENEFITS COVERAGE,URL FOR ENROLLMENT PAYMENT,PLAN BROCHURE,FORMULARY URL,PLAN ID,CSR VARIATION TYPE,ISSUER ACTUARIAL VALUE,AV CALCULATOR OUTPUT NUMBER,MEDICAL DRUG DEDUCTIBLES INTEGRATED,MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED,MULTIPLE NETWORK TIERS,FIRST TIER UTILIZATION,SECOND TIER UTILIZATION,MEHB INN TIER 1 INDIVIDUAL MOOP,MEHB INN TIER 1 FAMILY MOOP,MEHB INN TIER 2 INDIVIDUAL MOOP,MEHB INN TIER 2 FAMILY MOOP,MEHB OUT OF NET INDIVIDUAL MOOP,MEHB OUT OF NET FAMILY MOOP,MEHB COMB INN OON INDIVIDUAL MOOP,MEHB COMB INN OON FAMILY MOOP,DEHB INN TIER 1 INDIVIDUAL MOOP,DEHB INN TIER 2 INDIVIDUAL MOOP,DEHB INN TIER 1 FAMILY MOOP,DEHB INN TIER 2 FAMILY MOOP,DEHB OUT OF NET INDIVIDUAL MOOP,DEHB OUT OF NET FAMILY MOOP,DEHB COMB INN OON INDIVIDUAL MOOP,DEHB COMB INN OON FAMILY MOOP,TEHB INN TIER 1 INDIVIDUAL MOOP,TEHB INN TIER 1 FAMILY MOOP,TEHB INN TIER 2 INDIVIDUAL MOOP,TEHB INN TIER 2 FAMILY MOOP,TEHB OUT OF NET INDIVIDUAL MOOP,TEHB OUT OF NET FAMILY MOOP,TEHB COMB INN OON INDIVIDUAL MOOP,TEHB COMB INN OON FAMILY MOOP,MEHB DED INN TIER1 INDIVIDUAL,MEHB DED INN TIER1 FAMILY,MEHB DED INN TIER1 COINSURNACE,MEHB DED INN TIER2 INDIVIDUAL,MEHB DED INN TIER2 FAMILY,MEHB DED INN TIER2 COINSURANCE,MEHB DED OUT OF NET INDIVIDUAL,MEHB DED OUT OF NET FAMILY,MEHB DED COMB INN OON INDIVIDUAL,MEHB DED COMB INN OON FAMILY,DEHB DED INN TIER1 INDIVIDUAL,DEHB DED INN TIER1 FAMILY,DEHB DED INN TIER1 COINSURNACE,DEHB DED INN TIER2 INDIVIDUAL,DEHB DED INN TIER2 FAMILY,DEHB DED INN TIER2 COINSURANCE,DEHB DED OUT OF NET INDIVIDUAL,DEHB DED OUT OF NET FAMILY,DEHB DED COMB INN OON INDIVIDUAL,DEHB DED COMB INN OON FAMILY,TEHB DED INN TIER 1 INDIVIDUAL,TEHB DED INN TIER 1 FAMILY,TEHB DED INN TIER 1 COINSURANCE,TEHB DED INN TIER 2 INDIVIDUAL,TEHB DED INN TIER 2 FAMILY,TEHB DED INN TIER 2 COINSURANCE,TEHB DED OUT OF NET INDIVIDUAL,TEHB DED OUT OF NET FAMILY,TEHB DED OUT COMB INN OON INDIVIDUAL,TEHB DED OUT COMB INN OON FAMILY,SBC HAVING A BABY DEDUCTIBLE,SBC HAVING A BABY COPAYMENT,SBC HAVING A BABY COINSURANCE,SBC HAVING A BABY LIMIT,SBC HAVING DIABETES DEDUCTIBLE,SBC HAVING  DIABETES COPAYMENT,SBC HAVING DIABETES COINSURANCE,SBC HAVING DIABETES LIMIT
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-04,73% AV Level Silver Plan,72.60%,,Yes,No,No,100%,,"$1,500 ",$1500 per person | $3000 per group,,,Not Applicable,per person not applicable | per group not applicable,"$1,500 ",$1500 per person | $3000 per group,$750 ,,$750 per person | $1500 per group,,Not Applicable,per person not applicable | per group not applicable,$750 ,$750 per person | $1500 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$350 ,$0 ,$30 ,$0 ,$520 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-05,87% AV Level Silver Plan,86.24%,,Yes,No,No,100%,,$750 ,$750 per person | $1500 per group,,,Not Applicable,per person not applicable | per group not applicable,$750 ,$750 per person | $1500 per group,$500 ,,$500 per person | $1000 per group,,Not Applicable,per person not applicable | per group not applicable,$500 ,$500 per person | $1000 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$130 ,$0 ,$30 ,$0 ,$410 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2932021,41304MA0021103,NHP Prime HMO Silver Simplicity,41304MA002,,MAN001,MAS001,MAF024,New,HMO,Silver,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021103-06,94% AV Level Silver Plan,94.79%,,Yes,No,No,100%,,Not Applicable,per person not applicable | per group not applicable,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$250 ,,$250 per person | $500 per group,,Not Applicable,per person not applicable | per group not applicable,$250 ,$250 per person | $500 per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,per person not applicable | per group not applicable,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$0 ,$30 ,$0 ,$30 ,$0 ,$150 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2932021,41304MA0021010,NHP Prime HMO 6850,41304MA002,,MAN001,MAS001,MAF009,Existing,HMO,Catastrophic,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021010-00,Standard Catastrophic Off Exchange Plan,,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,"$6,850 ",$0 ,$0 ,$30 ,"$5,070 ",$160 ,$0 ,$40 
2016,MA,Neighborhood Health Plan  Inc.,41304,SERFF,1,2/23/2016,Benefits_Package_7,Individual,No,04-2932021,41304MA0021010,NHP Prime HMO 6850,41304MA002,,MAN001,MAS001,MAF009,Existing,HMO,Catastrophic,Yes,Both,No,Yes,All except:Gynecologist or Obstetrician for routine  preventiveor urgent care; Family Planning services; Outpatientand Diversionary Behavioral Health Services; RoutineEye Exam; Physical Therapy; Occupational Therapy; Speech Therapy and Emergency Services.,,,,,Allows Adult and Child-Only,,Yes,Asthma  Heart Disease  Diabetes  Pregnancy,,,,,,,1/1/2016,,Yes,Urgent or Emergency only,Yes,Urgent or Emergency only,No,,,,https://nhp.benefits.catamaranrx.com/rxpublic/portal/memberMain,41304MA0021010-01,Standard Catastrophic On Exchange Plan,,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,"$6,850 ",$6850 per person | $13700 per group,"$6,850 ",$0 ,$0 ,$30 ,"$5,070 ",$160 ,$0 ,$40 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020071,Premier Platinum,29125MA002,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/premier_platinum.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020071-01,Standard Platinum On Exchange Plan,91.99%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$500 ,$0 ,$0 ,$0 ,"$1,100 ",$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020071,Premier Platinum,29125MA002,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/premier_platinum.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020071-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020071,Premier Platinum,29125MA002,,MAN001,MAS001,MAF001,Existing,HMO,Platinum,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/premier_platinum.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020071-03,Limited Cost Sharing Plan Variation,91.99%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person | $4000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$0 ,$500 ,$0 ,$0 ,$0 ,"$1,100 ",$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020072,Premier Gold 400 with Coinsurance,29125MA002,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_400_Coinsurance.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020072-01,Standard Gold On Exchange Plan,81.32%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$400 ,$400 per person | $800 per group,70%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$100 ,$100 per person | $200 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$400 ,$0 ,"$2,500 ",$0 ,$400 ,$300 ,$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020072,Premier Gold 400 with Coinsurance,29125MA002,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_400_Coinsurance.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020072-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020072,Premier Gold 400 with Coinsurance,29125MA002,,MAN001,MAS001,MAF003,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_400_Coinsurance.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020072-03,Limited Cost Sharing Plan Variation,81.32%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ",$3000 per person | $6000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$400 ,$400 per person | $800 per group,70%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,$100 ,$100 per person | $200 per group,0%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,$500 ,$0 ,"$2,500 ",$0 ,$500 ,$300 ,$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020073,Premier Gold 1000,29125MA002,,MAN001,MAS001,MAF004,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_1000.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020073-01,Standard Gold On Exchange Plan,81.45%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$500 ,$0 ,$0 ,$100 ,"$1,800 ",$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020073,Premier Gold 1000,29125MA002,,MAN001,MAS001,MAF004,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_1000.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020073-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020073,Premier Gold 1000,29125MA002,,MAN001,MAS001,MAF004,Existing,HMO,Gold,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Gold_1000.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020073-03,Limited Cost Sharing Plan Variation,81.45%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,000 ",$5000 per person | $10000 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$1,000 ",$1000 per person | $2000 per group,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$1,000 ",$500 ,$0 ,$0 ,$100 ,"$1,800 ",$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020075,Premier Bronze Saver 3300 with Coinsurance,29125MA002,,MAN001,MAS001,MAF012,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Bronze_Saver_ 3300.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020075-01,Standard Bronze On Exchange Plan,61.87%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$3,300 ",$6600 per person | $6600 per group,70%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$3,300 ",$0 ,$0 ,$0 ,"$3,300 ",$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020075,Premier Bronze Saver 3300 with Coinsurance,29125MA002,,MAN001,MAS001,MAF012,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Bronze_Saver_ 3300.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020075-02,Zero Cost Sharing Plan Variation,100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_1,Individual,No,04-2674079,29125MA0020075,Premier Bronze Saver 3300 with Coinsurance,29125MA002,,MAN001,MAS001,MAF012,New,HMO,Bronze,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Bronze_Saver_ 3300.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020075-03,Limited Cost Sharing Plan Variation,61.87%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,550 ",$6550 per person | $13100 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,,,,,,,,,,,"$3,300 ",$6600 per person | $6600 per group,70%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$3,300 ",$0 ,$0 ,$0 ,"$3,300 ",$0 ,$0 ,$0 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_2,Individual,No,04-2674079,29125MA0020074,Premier Silver 2000,29125MA002,,MAN001,MAS001,MAF013,Existing,HMO,Silver,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Silver 2000.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020074-01,Standard Silver On Exchange Plan,71.86%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person | $13700 per group,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,"$2,000 ",$2000 per person | $4000 per group,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,100%,,,,Not Applicable,per person not applicable | per group not applicable,Not Applicable,per person not applicable | per group not applicable,,,,,,,,,,,"$2,000 ","$1,000 ",$0 ,$0 ,$100 ,"$2,200 ",$30 ,$80 
2016,MA,Tufts Associated Health Maintenance Organization,29125,SERFF,1,2/23/2016,Benefits_Package_2,Individual,No,04-2674079,29125MA0020074,Premier Silver 2000,29125MA002,,MAN001,MAS001,MAF013,Existing,HMO,Silver,Yes,On the Exchange,No,Yes,Not obstetrics/gynecology and chiropractic,,,,,Allows Adult and Child-Only,,No,,,,,,,,1/1/2016,,No,,Yes,Emergency only,No,,http://www.tuftshealthplan.com/pdf/Premier_Silver 2000.pdf,,http://fm.formularynavigator.com/MemberPages/pdf/2015MA4-TierOffExchange_5733_Full_0.pdf,29125MA0020074-02,Zero Cost Sharing Plan Variation,100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,$0 ,$0 per person | $0 per group,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,0%,,,,$0 ,$0 per person | $0 per group,$0 ,$0 per person | $0 per group,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
